Stress MPA,True Plastic Strain
1.6017606294e-06,-6.815841880324238e-18
40691591.3406,-6.830473686658678e-18
81418700.8125,-1.636499616652909e-07
122181344.212,-4.910654736874857e-07
162979535.43,-9.822637068918928e-07
203799851.707,-1.5709744212339142e-06
243702714.292,2.3706347286676487e-06
275180544.182,4.7813282955585026e-05
292574139.256,0.00016272847717121617
302012851.849,0.00031700747661891774
308379412.665,0.00048654163216373266
313463990.605,0.00066244635302336
317841977.596,0.0008418350586052907
321757281.491,0.0010234441360975654
325350887.074,0.001206532573812338
328705577.626,0.0013906803653292278
331870327.307,0.0015756525580838147
334888489.467,0.001761247104117841
337800561.333,0.0019472728640112205
340632245.717,0.0021336089447961297
343396527.131,0.002320195767643508
350060992.811,0.002787534951052136
356452674.893,0.0032557735651345754
362657039.94,0.0037245638953985406
368724713.841,0.004193700050551382
374684011.847,0.004663070558605833
380551317.699,0.005132620395109817
386338047.622,0.005602308103448542
392053142.216,0.006072096146433154
397703842.332,0.006541950591448635
403295657.099,0.0070118427193259095
408832642.62,0.0074817498572993975
414317857.052,0.007951655261012056
419753921.757,0.00842154648397513
425143301.803,0.008891413708195014
430488178.745,0.009361248952757945
435790368.253,0.009831045306290882
441051426.543,0.0103007961184543
446272728.654,0.01077049487775645
451455519.409,0.01124013528580315
456600938.817,0.011709711353506716
461709976.36,0.01217921776570478
466783541.966,0.012648649726154641
471822458.87,0.013118003170411289
476827492.645,0.013587274652594126
481799368.184,0.014056461071724861
486738766.531,0.014525559489812285
491646319.864,0.01499456710000072
496522636.465,0.015463481196117184
501368312.147,0.015932299206447016
506183919.435,0.016401018829671103
510970020.821,0.016869637986362936
515727173.967,0.017338154803748698
520455905.232,0.017806567730855705
525156713.922,0.0182748754857277
529830076.241,0.018743076988612488
534476429.646,0.01921117137013483
539096186.281,0.019679157823731853
543689732.256,0.020147035551821037
548257438.453,0.02061480366851834
552799654.783,0.021082461227775903
557316713.033,0.02155000723106747
561808924.888,0.02201744067720517
566276581.231,0.022484760599618212
570719958.428,0.02295196606630881
575139314.224,0.0234190562167156
579534890.334,0.023886030261588375
583906916.976,0.02435288745509919
588255616.596,0.024819627082991656
592581207.216,0.025286248443134453
596883908.098,0.02575275081311982
601163943.299,0.0262191334195362
605421538.95,0.02668539544204672
609656922.826,0.02715153599161893
613870317.889,0.02761755413850074
618061938.599,0.02808344892861794
622231993.063,0.028549219374529713
626380676.656,0.029014864503472702
630508180.111,0.029480383331036253
634614689.628,0.029945774880198655
638700384.901,0.030411038206122603
642765445.413,0.030876172373068687
646810048.029,0.03134117648043763
650834366.907,0.03180604966114905
654838574.061,0.03227079109064574
658822837.399,0.03273539999564244
662787320.141,0.033199875668102334
666732178.052,0.03366421748001127
670657560.711,0.03412842488557789
674563606.917,0.03459249745188207
678450447.785,0.03505643483890083
682318208.845,0.03552023678637653
686167013.185,0.03598390308044282
689996983.049,0.03644743352422473
693808242.599,0.03691082790898579
697600914.933,0.03737408600771708
701375119.951,0.037837207582617875
705130971.904,0.038300192394925166
708868575.769,0.03876304022853887
712588029.807,0.03922575088403693
716289422.08,0.03968832420299626
719972834.974,0.04015076005344642
723638345.695,0.040613058336258986
727286027.841,0.041075218992258376
730915952.99,0.041537242001864524
734528193.795,0.041999127377023035
738122824.434,0.042460875165790286
741699923.25,0.04292248543479967
745259568.381,0.04338395827745691
748801840.214,0.04384529378619774
752326821.865,0.04430649203194539
755834590.781,0.04476755308214594
759325222.014,0.0452284769820367
762798784.394,0.045689263773430966
766255335.306,0.04614991352784302
769694925.146,0.046610426340226836
773117589.769,0.047070802377311566
776523355.206,0.04753104187432961
779912236.348,0.04799114514351649
783284247.354,0.048451112527922585
786639400.914,0.04891094439854914
789977714.017,0.04937064113610427
793299216.447,0.049830203084850526
796603948.871,0.050289630570440925
799891970.065,0.050748923861670736
803163348.595,0.05120808318887663
806418163.805,0.05166710870603253
809656496.58,0.05212600049825506
812878427.503,0.05258475855374593
816084035.58,0.05304338275551733
819273397.375,0.053501872883872675
822446585.184,0.0539602286288767
825603667.418,0.054418449605625606
828744707.622,0.05487653537442153
831869765.461,0.05533448545717684
834978899.702,0.055792299333125094
838072168.318,0.05624997644397851
841149634.113,0.0567075161779923
844211360.712,0.057164917881128194
847257413.601,0.057622180849528935
850287861.414,0.05807930431954183
853302770.787,0.05853628750111612
856302205.512,0.05899312959810289
859286230.148,0.05944982983168949
862254906.911,0.0599063875100332
865208298.437,0.06036280207440417
868146464.647,0.060819073161325427
871069462.358,0.06127520060682817
873977343.333,0.061731184422049556
876870153.607,0.06218702473770058
879747929.213,0.06264272175495293
882610699.219,0.06309827567391593
885458486.217,0.06355368665365564
888291308.394,0.06400895478258242
891109179.367,0.06446408008425299
893912112.47,0.06491906251532818
896700127.408,0.06537390194685899
899473258.383,0.06582859814900838
902231553.605,0.06628315080103227
904975082.021,0.06673755946034605
907703935.231,0.06719182355597175
910418220.556,0.067645942410335
913118061.089,0.06809991524874817
915803578.126,0.06855374128587025
918474891.777,0.06900741973100687
921132112.621,0.06946094983822024
923775343.758,0.06991433088999728
926404678.258,0.07036756221180482
929020204.935,0.07082064313651981
931622008.35,0.07127357299691674
934210169.111,0.07172635112559089
936784767.77,0.07217897683267592
939345883.389,0.07263144940934572
