Stress MPA,True Plastic Strain
1.6017606294e-12,-6.815841920119702e-18
40.6915919441,-6.80336863234654e-18
81.4187008276,-1.6365204875252136e-07
122.181344245,-4.910686486839927e-07
162.979544636,-9.823132016341819e-07
203.813322973,-1.6374608947535398e-06
244.682700355,-2.4565888109033193e-06
285.587697908,-3.4397718098354898e-06
326.528336772,-4.587086434875223e-06
367.504638105,-5.898609397941672e-06
408.516623081,-7.374416069036958e-06
449.564312892,-9.01458328475828e-06
490.647728744,-1.0819187271274462e-05
531.766891862,-1.2788304645604872e-05
572.921823488,-1.492201146710689e-05
614.112544881,-1.7220384537476163e-05
655.339077312,-1.968350100947213e-05
696.601442074,-2.2311437189467907e-05
737.899660478,-2.5104269760431192e-05
779.233753845,-2.8062075467881215e-05
820.603743518,-3.118493180095374e-05
924.185904245,-3.9714674150620466e-05
1027.98817193,-4.9254664632790955e-05
1131.36773258,-5.6665204418860325e-05
1230.75218904,-4.449325637555755e-05
1318.24770676,2.5820058384020024e-05
1385.51063842,0.00019498681896564039
1433.06185391,0.000460374729788565
1463.22395581,0.000810606773823096
1483.80619961,0.001207410769827305
1498.56104844,0.0016323844758984697
1509.5982189,0.002075258222308157
1518.31344052,0.002529244280050813
1525.38795169,0.0029909745719319016
1531.39286935,0.0034576432736396047
1536.67343706,0.003927581657621833
1541.3736064,0.004400118417451168
1545.56004163,0.004874957474916136
1549.32616166,0.005351650378915978
1552.72913228,0.005829900573307202
1555.79726112,0.006309540950330856
1558.55758221,0.006790429727074637
1561.0386971,0.007272426067585691
1563.27544643,0.007755357071718187
1565.29623824,0.008239084919346664
1567.12940627,0.008723474566508405
1568.80508566,0.009208376116789579
1570.3519334,0.009693645325128002
1571.78560443,0.010179204288228896
1573.11085499,0.010665030936850471
1574.33301157,0.011151100573312415
1575.4600915,0.011637374504521502
1576.50003007,0.012123813726282658
1577.46228657,0.012610371727947376
1578.35913426,0.013096989739309142
1579.20167467,0.013583616023028953
1579.99576273,0.014070225125598692
1580.74278194,0.014556813607823158
1581.44402115,0.015043376934363629
1582.10331003,0.01552989543573637
1582.72491024,0.0160163461360457
1583.31178682,0.016502712718997704
1583.86607,0.016988983974197677
1584.38998445,0.017475149521788035
1584.88586646,0.01796119921524368
1585.35575478,0.018447124302437327
1585.80119716,0.018932917881254084
1586.22332091,0.019418574517943273
1586.62322646,0.019904088997934482
1587.00241152,0.020389455292943982
1587.36262855,0.020874667330571067
1587.70543983,0.021359720348472524
1588.03205375,0.021844611081684527
1588.3434308,0.02232933703551199
1588.64036163,0.02281389610406618
1588.9235506,0.023298286246041185
1589.19363216,0.02378250556091345
1589.4511691,0.024266552484588397
1589.69661635,0.024750426087239343
1589.93037705,0.02523412570041739
1590.15293333,0.025717649956653904
1590.36493957,0.026200996089818806
1590.56720073,0.026684160109131196
1590.76059352,0.0271671374589982
1590.94595928,0.027649923762234064
1591.12404348,0.028132515200300814
1591.29545842,0.02861490867422801
1591.46066475,0.029097101853649113
1591.61998324,0.029579093087817584
1591.77362524,0.03006088126509294
1591.92172705,0.030542465675588857
1592.06440591,0.03102384575502349
1592.20178516,0.03150502095205815
1592.3340438,0.031985990444008676
1592.46142597,0.03246675305330595
1592.58422447,0.032947307325221914
1592.70275526,0.03342765168867765
1592.8173392,0.033907784594643636
1592.92829396,0.03438770457726455
1593.03591587,0.03486741033869138
1593.14048002,0.035346900733156016
1593.24223353,0.03582617476250877
1593.34139468,0.036305231565220496
1593.43814283,0.036784070447175146
1593.53263879,0.03726269077389101
1593.62501152,0.03774109204431504
1593.71536931,0.03821927383504961
1593.80380169,0.03869723580312499
1593.89037551,0.039174977703879794
1593.97514674,0.039652499347449424
1594.05815596,0.04012980061795711
1594.1394268,0.040606881487552024
1594.21898441,0.041083741924415426
1594.2968384,0.04156038199055465
1594.37301126,0.04203680170056983
1594.44753202,0.04251300106283197
1594.52044941,0.042988980009184254
1594.59182055,0.04346473845026858
1594.6617242,0.04394027620244392
1594.73023974,0.044415593088031016
1594.79744777,0.04489068892555922
1594.86343446,0.04536556350605634
1594.92827958,0.045840216652783566
1594.99206637,0.04631464817443649
1595.05487082,0.046788857916061036
1595.11676746,0.04726284573041575
1595.17782975,0.04773661147631226
1595.23812037,0.04821015506543344
1595.29769932,0.04868347642276617
1595.35661988,0.049156575500392416
1595.41491956,0.04962945232159889
1595.47264887,0.0501021068359545
1595.52983408,0.05057453910197466
1595.58649975,0.05104674917025118
1595.64266871,0.05151873707893742
1595.69836219,0.0519905028529951
1595.75359518,0.05246204652313847
1595.80838359,0.052933368093667006
1595.862742,0.053404467553239625
1595.91667691,0.0538753449119974
1595.97019358,0.05434600016745787
1596.0232824,0.05481643337691371
1596.07593538,0.0552866445795641
1596.1281217,0.05575663391655489
1596.17982461,0.05622640145336099
1596.23100239,0.056695947375810136
1596.28162875,0.05716527179387202
1596.33167606,0.057634374823918345
1596.3811198,0.05810325657318707
1596.42993788,0.05857191713377598
1596.47811337,0.059040356570925934
1596.52562753,0.059508574952579725
1596.57246544,0.059976572324425215
1596.61861614,0.06044434871839961
1596.66407917,0.06091190413826031
1596.70886348,0.0613792385893231
1596.75299401,0.06184635205896283
1596.79650499,0.06231324455592337
1596.8394534,0.06277991603754232
1596.88189376,0.06324636651662519
1596.9238877,0.06371259599302283
1596.9654956,0.06417860447950512
1597.00677261,0.06464439200379675
1597.0477712,0.0651099585920264
1597.08853479,0.06557530429673247
1597.12910678,0.06604042914693846
1597.16951768,0.06650533321211763
1597.20979373,0.06697001656051307
1597.24995696,0.06743447925988229
