Stress MPA,True Plastic Strain
1.6017606294e-06,-6.815841880324238e-18
40691591.3406,-6.830473686658678e-18
81418700.8125,-1.636499616652909e-07
122181344.212,-4.910654736874857e-07
162977602.251,-9.727116403433506e-07
202988290.826,2.4275252160225243e-06
232541818.422,5.736089198056732e-05
246476918.538,0.00018941084267516022
253689918.293,0.00035478118588698157
258624194.902,0.0005314738716500334
262507644.404,0.0007133566645630115
265752873.049,0.0008982963149501463
268586093.404,0.0010851247175824403
271123486.521,0.0012732721973877888
273444275.293,0.0014623660625356241
275617782.41,0.0016520782111449175
277682669.702,0.0018422281854513318
279657092.947,0.002032730382647706
281553824.896,0.0022235248866043604
283385415.023,0.0024145558417240937
285163906.278,0.002605772576530132
289435281.959,0.003084403024568474
293526132.038,0.0035635960866052282
297482100.455,0.004043174317970594
301325532.06,0.00452305516416965
305076006.998,0.005003145440452052
308748179.333,0.0054833663723697496
312350742.352,0.005963668120694808
315889793.181,0.006444017575502285
319370466.467,0.006924391372725937
322796616.014,0.007404773920036685
326170844.933,0.007885154646217763
329495167.495,0.008365524654465425
332771399.495,0.00884587577825472
336001216.197,0.009326200650230846
339186132.148,0.009806492694324997
342327527.743,0.010286746060354469
345426663.246,0.010766955607620247
348484694.671,0.011247116727229872
351502667.453,0.011727225166228716
354481555.961,0.012207276731263532
357422271.382,0.012687267329734304
360325696.476,0.013167192956304117
363192698.732,0.013647049737217505
366024127.187,0.014126833983536296
368820807.086,0.014606542236562485
371583526.026,0.015086171322398539
374313025.84,0.015565718366782767
377010004.749,0.01604518075553206
379675122.786,0.016524556097861617
382309008.579,0.017003842209321784
384912269.926,0.017483037065299106
387485504.427,0.017962138689174848
390029303.055,0.018441145048729617
392544248.142,0.01892005401161336
395030903.257,0.019398863410616703
397489807.211,0.019877571121280958
399921469.335,0.020356175128391305
402326369.92,0.020834673548504466
404704959.241,0.02131306464600182
407057664.621,0.021791346814830515
409384896.435,0.022269518542755155
411687054.969,0.022747578390471243
413964539.307,0.023225524931789056
416217749.217,0.0237033567256083
418447086.32,0.02418107229944376
420652948.044,0.024658670161652352
422835726.411,0.02513614880569471
424995806.595,0.025613506719971202
427133563.764,0.02609074240285992
429249365.016,0.02656785436187856
431343566.905,0.02704484112591186
433416517.584,0.027521701243992638
435468554.964,0.027998433296435664
437500007.533,0.028475035892052646
439511196.595,0.028951507669124774
441502433.139,0.029427847308025817
443474019.258,0.029904053523583968
445426250.841,0.03038012505782682
447359416.045,0.03085606068398328
449273793.453,0.03133185921782176
451169656.346,0.031807519493571815
453047275.541,0.032283040347047855
454906913.166,0.03275842064733791
456748828.177,0.03323365927082754
458573274.034,0.033708755118389014
460380498.236,0.034183707122259925
462170741.236,0.03465851425086017
463944238.261,0.035133175521647395
465701215.41,0.0356076900204209
467441890.257,0.036082056918555726
469166470.803,0.036556275490962103
470875155.709,0.03703034512509402
472568135.832,0.03750426531871319
474245598.606,0.03797803564734693
475907727.989,0.03845165574711374
477554709.634,0.038925125251319456
479186727.469,0.03939844377951022
480803963.168,0.039871610923923405
482406593.237,0.040344626252887386
483994787.808,0.04081748933095327
485568708.512,0.04129019973134581
487128510.379,0.041762757041978425
488674342.68,0.04223516086767036
490206351.577,0.04270741081857033
491724682.137,0.04317950649218652
493229479.941,0.04365144746383993
494720890.92,0.04412323327936222
496199060.699,0.04459486345798716
497664135.06,0.04506633749428046
499116257.833,0.045537654869714
500555571.466,0.04600881505344037
501982218.682,0.04647981748664199
503396342.023,0.046950661584171466
504798086.406,0.04742134671677526
506187595.186,0.04789187222674649
507565008.111,0.04836223744562684
508930462.471,0.04883244169001733
510284090.833,0.04930248427891638
511626022.461,0.04977236452797738
512956381.332,0.05024208176545107
514275287.343,0.05071163531564951
515582856.398,0.051181024495575794
516879200.294,0.05165024860710926
518164426.967,0.0521193069245586
519438641.453,0.052588198691972655
520701946.48,0.05305692311942132
521954442.624,0.0535254793910317
523196228.416,0.05399386667263285
524427400.526,0.05446208411997276
525648054.159,0.05493013089433335
526858283.446,0.055398006174966596
528058182.551,0.05586570917348409
529247844.541,0.05633323915516538
530427363.749,0.05680059543450293
531596835.188,0.05726777738399563
532756353.367,0.05773478443318701
533906014.763,0.05820161604854634
535045915.234,0.05866827173577684
536176149.991,0.059134751037034895
537296813.044,0.059601053521387386
538407996.4,0.06006717879792439
539509792.654,0.060533126498333936
540602289.537,0.060998896308501416
541685576.2,0.06146448793996983
542759739.184,0.0619299011601883
543824863.998,0.06239513577619731
544881037.585,0.06286019162943539
545928346.563,0.06332506859532398
546966877.143,0.06378976657421644
547996717.273,0.06425428547367477
549017954.379,0.06471862521238222
550030676.65,0.06518278570437533
551034973.793,0.06564676684883115
552030936.592,0.0661105685250439
553018655.719,0.06657419059068444
553998222.208,0.06703763287358312
554969726.336,0.06750089516699158
555933256.687,0.06796397723826554
556888901.201,0.06842687881650103
557836747.21,0.0688895996058813
558776881.07,0.0693521392875427
559709388.322,0.06981449752808952
560634357.407,0.07027667396108599
561551875.491,0.0707386682181217
562462033.156,0.07120047990455043
563364923.747,0.07166210861286877
564260642.059,0.07212355392980328
565149285.513,0.07258481543000626
566030953.526,0.07304589268343667
566905745.933,0.07350678524987471
567773763.327,0.07396749267427519
568635104.673,0.07442801448692034
