Stress MPA,True Plastic Strain
1.6017606294e-12,0.0
40.6915919441,0.000173151626453
81.4187008276,0.000346290733205
122.181344245,0.000519417282621
162.965559176,0.000692540378231
200.531351709,0.000867788146497
221.670125328,0.00105394080631
229.759121766,0.00124878743416
233.838921632,0.00144627397044
236.577581456,0.00164460047542
238.737335765,0.00184329003101
240.52483747,0.00204221098126
242.020519543,0.00224128192439
243.304494355,0.00244044593816
244.447594567,0.00263965072479
245.479258586,0.00283887348587
246.419385152,0.00303810123226
247.293229947,0.0032373203413
248.117681725,0.00343652531472
248.902623816,0.00363571099052
249.654104816,0.00383487498271
251.424097795,0.00433266543866
253.082792853,0.00483027081528
254.655019138,0.00532769733571
256.158306404,0.00582494285854
257.61488338,0.00632199559694
259.037570317,0.00681884740904
260.433195834,0.00731548840552
261.805794103,0.00781191247697
263.157782384,0.00830811756703
264.492092967,0.00880410039016
265.811291928,0.00929985705414
267.116701043,0.00979538673488
268.409166828,0.0102906889734
269.689516976,0.0107857628697
270.958506221,0.0112806083036
272.216745923,0.0117752252248
273.464801196,0.0122696122838
274.70315106,0.0127637675232
275.932168657,0.0132576892425
277.152161441,0.0137513762635
278.363384678,0.0142448279919
279.566044715,0.0147380442994
280.760305473,0.0152310252775
281.946303504,0.0157237710358
283.124153438,0.0162162816006
284.29394887,0.0167085569505
285.455779443,0.0172005970817
286.60975097,0.0176924020148
287.756001248,0.0181839717822
288.894683598,0.0186753064617
290.02595088,0.0191664061948
291.149948157,0.0196572711732
292.266810231,0.0201479016049
293.376660671,0.0206382976865
294.479618849,0.0211284596031
295.575795396,0.0216183874993
296.665293805,0.0221080814902
297.748210104,0.0225975416528
298.824632488,0.0230867680481
299.894642674,0.0235757607416
300.958318238,0.0240645198399
302.015735032,0.0245530454667
303.066967649,0.0250413377292
304.112085457,0.0255293966948
305.151154448,0.0260172223832
306.184233757,0.02650481477
307.211376481,0.0269921738147
308.232629491,0.0274792994642
309.248038524,0.0279661916788
310.257648411,0.0284528504341
311.261506296,0.0289392757249
312.259660167,0.0294254675596
313.25215761,0.0299114259611
314.239045488,0.0303971509583
315.220369093,0.0308826425883
316.196173851,0.0313679008993
317.166506847,0.0318529259542
318.131416175,0.0323377178364
319.090953128,0.0328222766342
320.045168851,0.0333066024524
320.994112027,0.0337906953903
321.937830708,0.0342745555454
322.876369201,0.0347581829931
323.809769622,0.0352415778024
324.738070738,0.0357247400252
325.661311946,0.0362076697292
326.579531672,0.0366903670014
327.492773082,0.0371728319883
328.401078202,0.0376550648825
329.304490619,0.0381370659228
330.203052637,0.0386188353733
331.09680353,0.0391003734966
331.98578024,0.0395816805438
332.870015315,0.0400627567282
333.749536787,0.0405436022131
334.624368707,0.041024217095
335.494531819,0.041504601391
336.360045041,0.0419847550453
337.220931129,0.0424646779576
338.077217754,0.0429443700313
338.928937827,0.0434238312424
339.776126261,0.0439030616523
340.618820673,0.0443820614318
341.457059322,0.0448608308382
342.290880493,0.0453393701942
343.120326367,0.04581767987
343.945437988,0.0462957602701
344.766256369,0.0467736118186
345.582824772,0.0472512349458
346.395183835,0.0477286300836
347.20337756,0.0482057976653
348.007447955,0.0486827381159
348.807440319,0.0491594518606
349.603397831,0.0496359393215
350.395363891,0.0501122009214
351.183379721,0.0505882370827
351.967484593,0.0510640482255
352.747713579,0.0515396347589
353.524106573,0.0520149970826
354.296696057,0.0524901355622
355.065515899,0.0529650505325
355.83060251,0.0534397422926
356.591994149,0.0539142111098
357.349724724,0.054388457193
358.103838674,0.0548624807413
358.854377094,0.055336281906
359.601380825,0.0558098608342
360.344889275,0.0562832176642
361.084942801,0.0567563525432
361.821577222,0.0572292656195
362.554830216,0.0577019570539
363.284736271,0.0581744270062
364.011328653,0.0586466756429
364.734640138,0.0591187031303
365.454701726,0.0595905096318
366.171544191,0.0600620952992
366.885196286,0.0605334602876
367.595684919,0.0610046047392
368.303034023,0.0614755287818
369.007269863,0.0619462325399
369.708413197,0.0624167161246
370.406486445,0.0628869796461
371.101508027,0.0633570232107
371.793496105,0.0638268469275
372.482466698,0.0642964509104
373.168434001,0.0647658352781
373.851408998,0.0652350001546
374.531401246,0.0657039456676
375.208416932,0.0661726719412
375.88246505,0.0666411791079
376.553553558,0.0671094673086
377.221693022,0.0675775367028
377.886896288,0.068045387475
378.549175983,0.0685130198286
379.208547336,0.068980433998
379.865023809,0.0694476302314
380.518619048,0.0699146087965
381.169346212,0.0703813699766
381.817217925,0.0708479140659
382.462245306,0.0713142413719
383.104438547,0.0717803522069
383.743805113,0.0722462468882
384.380352811,0.0727119257265
385.014088258,0.0731773890235
385.645018954,0.0736426370598
386.273153216,0.0741076700933
386.898500991,0.0745724883605
387.521072675,0.0750370920732
388.140879788,0.0755014814182
388.757934858,0.0759656565591
389.372254493,0.0764296176427
389.983852779,0.0768933648054
