Stress MPA,True Plastic Strain
1.6017606294e-06,0.0
40691591.3406,0.000173151622874
81418700.8125,0.000346290733205
122181344.212,0.000519417282621
162979535.43,0.00069253131306
203799851.707,0.000865641977984
243702714.292,0.00103937899661
275180544.182,0.00121876669713
292574139.256,0.00140769544342
302012851.849,0.00160213822977
308379412.665,0.00179876349434
313463990.605,0.00199630420664
317841977.596,0.0021943222046
321757281.491,0.00239259175668
325350887.074,0.00259097177229
328705577.626,0.00278939450598
331870327.307,0.00298783340095
334888489.467,0.00318627088723
337800561.333,0.00338468814996
340632245.717,0.00358307366726
343396527.131,0.00378142311224
350060992.811,0.00427712105504
356452674.893,0.00477255767463
362657039.94,0.00526774893544
368724713.841,0.00576270437041
374684011.847,0.00625743299514
380551317.699,0.00675194950158
386338047.622,0.00724626101165
392053142.216,0.00774036803237
397703842.332,0.00823426744253
403295657.099,0.00872795396551
408832642.62,0.00922142218815
414317857.052,0.00971466837922
419753921.757,0.0102076912467
425143301.803,0.010700491462
430488178.745,0.0111930703272
435790368.253,0.011685428657
441051426.543,0.0121775664231
446272728.654,0.0126694829651
451455519.409,0.0131611772816
456600938.817,0.0136526482345
461709976.36,0.0141438947191
466783541.966,0.0146349158111
471822458.87,0.0151257109491
476827492.645,0.0156162799449
481799368.184,0.0161066227821
486738766.531,0.0165967394207
491646319.864,0.0170866297439
496522636.465,0.0175762936339
501368312.147,0.0180657310543
506183919.435,0.01855494214
510970020.821,0.0190439272051
515727173.967,0.0195326867498
520455905.232,0.0200212214629
525156713.922,0.0205095321871
529830076.241,0.020997619869
534476429.646,0.0214854855007
539096186.281,0.0219731300294
543689732.256,0.0224605543005
548257438.453,0.0229477590063
552799654.783,0.0234347446897
557316713.033,0.023921511764
561808924.888,0.0244080605543
566276581.231,0.0248943913318
570719958.428,0.0253805043405
575139314.224,0.0258663998166
579534890.334,0.0263520779994
583906916.976,0.0268375391227
588255616.596,0.0273227834188
592581207.216,0.0278078111133
596883908.098,0.0282926224168
601163943.299,0.0287772175093
605421538.95,0.0292615965327
609656922.826,0.0297457595672
613870317.889,0.0302297066318
618061938.599,0.030713437685
622231993.063,0.0311969526249
626380676.656,0.0316802513101
630508180.111,0.0321633335678
634614689.628,0.0326461992133
638700384.901,0.0331288480664
642765445.413,0.0336112799551
646810048.029,0.0340934947314
650834366.907,0.0345754922693
654838574.061,0.0350572724762
658822837.399,0.0355388352933
662787320.141,0.0360201807071
666732178.052,0.0365013087524
670657560.711,0.0369822195199
674563606.917,0.0374629131673
678450447.785,0.0379433899125
682318208.845,0.0384236500294
686167013.185,0.0389036938279
689996983.049,0.0393835216313
693808242.599,0.0398631337592
697600914.933,0.0403425305084
701375119.951,0.0408217121513
705130971.904,0.0413006789353
708868575.769,0.041779431091
712588029.807,0.0422579688371
716289422.08,0.0427362923899
719972834.974,0.043214401968
723638345.695,0.0436922978008
727286027.841,0.0441699801423
730915952.99,0.0446474492775
734528193.795,0.0451247055275
738122824.434,0.045601749256
741699923.25,0.046078580863
745259568.381,0.0465552007744
748801840.214,0.0470316094247
752326821.865,0.0475078072385
755834590.781,0.0479837946128
759325222.014,0.0484595719122
762798784.394,0.0489351394714
766255335.306,0.0494104976061
769694925.146,0.0498856466257
773117589.769,0.0503605868495
776523355.206,0.0508353186235
779912236.348,0.0513098423233
783284247.354,0.0517841583522
786639400.914,0.0522582671352
789977714.017,0.0527321691253
793299216.447,0.0532058647935
796603948.871,0.0536793546385
799891970.065,0.0541526391792
803163348.595,0.0546257189377
806418163.805,0.0550985944056
809656496.58,0.0555712660122
812878427.503,0.0560437340886
816084035.58,0.056515998854
819273397.375,0.0569880604145
822446585.184,0.0574599187678
825603667.418,0.0579315738201
828744707.622,0.0584030254021
831869765.461,0.0588742732896
834978899.702,0.0593453172119
838072168.318,0.0598161568574
841149634.113,0.0602867918816
844211360.712,0.0607572219012
847257413.601,0.061227446491
850287861.414,0.0616974651794
853302770.787,0.0621672774599
856302205.512,0.0626368828078
859286230.148,0.063106280719
862254906.911,0.0635754707664
865208298.437,0.0640444526578
868146464.647,0.0645132262847
871069462.358,0.0649817917249
873977343.333,0.0654501492098
876870153.607,0.065918299066
879747929.213,0.066386241648
882610699.219,0.0668539772796
885458486.217,0.067321506216
888291308.394,0.067788828623
891109179.367,0.0682559445821
893912112.47,0.0687228541067
896700127.408,0.0691895571517
899473258.383,0.0696560536328
902231553.605,0.0701223434344
904975082.021,0.0705884264073
907703935.231,0.0710543023703
910418220.556,0.0715199711025
913118061.089,0.071985432353
915803578.126,0.0724506858526
918474891.777,0.0729157313217
921132112.621,0.0733805684849
923775343.758,0.0738451970634
926404678.258,0.0743096167787
929020204.935,0.0747738273416
931622008.35,0.0752378284447
934210169.111,0.0757016197636
936784767.77,0.0761652009512
939345883.389,0.0766285716351
