Stress MPA,True Plastic Strain
1.69673711605e-07,-2.126603504794782e-18
14171348.6089,-2.1141942363467336e-18
28354970.5705,-1.6573027732146636e-07
42550873.6124,-4.972716127436003e-07
56700028.1379,-1.6239424877701955e-07
69976823.3613,1.247598940695184e-05
80823823.12,5.9365721641149206e-05
88574620.2283,0.0001499065868502728
93740188.221,0.00027692448736227576
97163428.9227,0.00042856732753342934
99509143.0607,0.0005954769659560783
101194750.464,0.0007717657064043426
102462143.072,0.0009540104361794263
103450610.52,0.0011402309754259897
104243522.588,0.0013292357600192626
104894018.469,0.001520261392287498
105438285.788,0.0017127859050206982
105902348.971,0.001906432945026156
106305634.426,0.0021009212107035635
106662963.345,0.002296035986754163
106985762.121,0.002491611743543255
107694899.475,0.0029817974766969107
108329839.145,0.003472814700136052
108938116.954,0.003963976498452111
109543630.842,0.0044549378941701025
110157804.856,0.004945533991828892
110785561.552,0.005435693616019703
111428459.931,0.00592539402258151
112086349.512,0.006414637075316186
112758251.024,0.006903436569515503
113442820.323,0.007391811574472757
114138600.497,0.007879782801977679
114844154.084,0.008367370712113638
115558125.417,0.008854594626297327
116279271.637,0.009341472281577664
117006468.602,0.009828019736615427
117738710.311,0.010314251380012528
118475098.286,0.010800180087732604
119214837.049,0.011285817281889982
119957224.13,0.011771173072984293
120701639.978,0.01225625640015084
121447538.892,0.012741075164826804
122194440.454,0.013225636344425641
122941921.153,0.013709946115817575
123689607.858,0.014194009945735692
124437170.665,0.014677832692827956
125184319.854,0.015161418649596647
136585263.777,0.022628661199510236
147471045.793,0.030045679153735474
157810346.631,0.03741363929819372
167651266.002,0.04473258969661266
177049668.784,0.05200247191478909
186055133.209,0.059223324047924845
194708945.147,0.06639528884154508
203044667.964,0.07351861787198967
211089653.549,0.08059365949907374
218866499.997,0.08762083966473458
226393688.813,0.09460065262944274
233686797.226,0.10153361596087844
240759775.102,0.10842022828435728
247625098.369,0.11526097844147977
254293792.809,0.12205635952873453
260775322.352,0.12880688173006424
267077688.492,0.13551307898483625
273207778.284,0.14217548761322624
279172030.201,0.14879462378770725
284976220.946,0.1553710141720389
288638284.049,0.1595914244884316
292237117.342,0.16379442210591766
295773878.624,0.1679801578032367
299249904.91,0.17214877396092668
302666465.002,0.17630040655847232
306024684.609,0.18043518311681297
