Stress MPA,True Plastic Strain
8.9898642592e-14,-1.1276905959228198e-18
14.160790042,-1.1384122811097797e-18
28.3338456972,-1.6575405603158708e-07
42.5191746901,-4.973439923932916e-07
56.7167847517,-9.948503839239068e-07
70.9266836188,-1.6583545502171781e-06
85.1483441891,-2.4803966471587113e-06
99.3671954415,-3.2555458851365408e-06
113.394513644,-1.3240469745475457e-06
126.073315776,1.9617549763945074e-05
135.484043905,8.663141297697683e-05
141.71029091,0.00019860655396903995
146.053659386,0.0003372741971447318
149.403441305,0.0004901356617629793
152.189072669,0.0006511363482398563
154.615831238,0.0008173619550939642
156.788787823,0.0009873045762774065
158.76521366,0.0011601299617368605
160.57847454,0.0013353423596690942
162.250528721,0.0015126087326515665
163.798634611,0.0016916645481659088
165.238296826,0.001872272546270072
166.583980009,0.002054212953766726
167.848941256,0.0022372858980352814
169.04497314,0.002421314769954626
170.182315011,0.0026061470231279137
209.742129632,0.012034781254663337
243.422099969,0.021441382332458372
274.757918595,0.03078265979097341
304.129550839,0.040055754127470006
331.747888337,0.04925967962101989
357.775265329,0.05839398587986301
382.349012185,0.06745849583354736
405.589465301,0.07645320950641321
427.603478317,0.08537826858559561
448.486530522,0.09423393755614445
468.324462437,0.10302057698013242
487.194862536,0.11173861195559545
505.167426357,0.12038852509853633
522.304741695,0.12897085608324596
538.663622729,0.1374861890103843
554.295689001,0.14593514788925482
569.248003476,0.15431839026096533
583.563708412,0.16263659662806046
597.282465171,0.17089047056752277
610.44056158,0.17908074222103365
